87,56,4
87,42,4
88,67,3
88,69,2
88,37,5
88,65,2
88,96,3
88,79,4
89,37,4
89,49,4
89,56,3
89,42,4
89,62,5
90,56,4
90,46,4
90,58,3
90,67,3
90,71,3
90,42,4
90,65,5
90,37,4
90,7,3
91,42,5
91,74,1
91,70,3
91,43,3
91,56,3
91,46,5
91,7,2
91,3,3
91,8,1
91,52,4
92,60,4
92,54,1
92,14,2
92,68,5
92,58,3
92,56,5
92,7,1
92,72,3
92,53,5
92,70,2
93,46,5
93,43,5
93,8,2
93,56,4
93,7,4
93,42,3
94,52,4
94,55,4
94,68,4
94,65,4
95,42,5
95,53,4
95,46,4
95,68,4
95,43,3
95,50,3
95,56,5
95,7,4
96,46,4
96,85,1
96,61,4
96,42,3
96,73,5
97,55,5
97,46,4
97,43,4
97,68,5
97,8,4
97,56,5
97,3,5
97,42,4
97,37,4
98,7,5
98,59,5
98,57,4
98,46,5
98,37,3
98,97,5
98,98,5
98,42,5
99,39,4
99,42,3
99,46,2
99,43,2
99,53,3
99,8,2
99,7,4
99,56,3
100,46,2
100,43,3
100,54,3
100,78,4
100,50,5
100,64,4
100,8,3
100,56,5
100,7,3
100,42,3
100,53,3
101,71,3
101,55,4
101,62,4
101,43,2
101,36,3
102,43,3
102,53,5
102,56,5
102,8,4
102,64,4
102,27,3
102,59,4
102,7,3
102,3,4
102,42,5
102,46,4
103,80,4
103,47,5
103,38,4
104,62,1
104,56,3
104,7,3
104,42,4
104,46,3
104,43,4
104,53,5
105,42,4
106,69,2
106,43,4
106,56,4
106,8,2
106,7,4
106,42,3
106,46,4
106,67,3
107,56,3
107,69,4
107,52,2
107,7,1
107,53,2
107,43,2
108,42,4
108,55,4
108,68,4
108,59,3
108,8,5
108,56,3
108,7,5
108,3,5
108,53,4
108,43,3
108,46,3
109,75,5
109,35,4
109,59,4
109,57,4
109,74,3
110,56,5
110,46,5
110,42,3
110,36,5
110,43,2
110,8,4
110,55,4
111,19,5
111,56,2
111,66,2
112,66,5
112,3,3
112,7,3
112,68,5
112,55,4
112,46,4
112,42,5
113,75,3
113,44,4
113,59,4
113,58,4
113,55,4
114,46,2
114,42,4
114,7,3
114,56,4
114,8,3
114,43,2
115,75,5
115,43,3
115,71,1
115,54,1
116,8,4
116,46,2
116,57,3
116,7,4
116,43,3
116,56,4
117,71,4
117,46,4
117,27,3
117,68,4
117,35,3
118,75,3
118,42,3
118,56,4
118,35,3
118,8,4
118,43,4
118,46,4
119,10,3
119,7,1
120,43,5
120,56,5
120,7,5
120,53,5
120,58,4
120,36,4
120,68,5
120,42,5
120,46,4
120,8,4
120,37,5
120,59,5
120,40,5
120,14,4
120,44,3
120,35,4
120,67,5
120,39,5
120,38,5
121,7,5
121,53,1
121,42,5
121,48,5
121,56,5
121,8,3
121,59,5
121,68,5
120,45,3
122,56,4
122,69,4
122,76,4
122,43,5
122,7,4
122,8,3
122,99,4
122,100,3
122,101,5
123,42,2
123,44,3
123,43,3
123,3,5
123,7,5
123,8,1
123,100,5
123,102,5
123,75,5
124,8,4
124,103,5
124,75,3
124,7,4
124,104,5
124,43,4
124,50,3
125,35,4
126,8,1
126,66,5
126,7,1
126,56,5
126,68,5
126,37,5
127,19,4
127,60,3
127,69,4
127,105,4
127,58,4
127,106,4
128,56,5
128,66,5
128,43,4
128,42,5
128,3,5
128,59,5
128,85,3
129,50,1
129,79,5
129,35,3
129,58,4
130,7,5
130,68,4
130,3,3
130,42,3
130,46,4
130,44,5
130,75,3
130,8,5
130,56,5
131,53,5
131,35,4
132,60,4
132,67,4
132,54,2
132,42,3
132,56,2
133,3,3
133,8,5
133,46,4
133,68,4
134,75,5
134,73,5
133,71,5
133,7,5
135,60,4
135,53,5
135,61,5
135,56,5
135,43,3
135,46,4
135,42,4
135,7,3
135,8,3
136,42,4
136,107,5
136,80,5
136,79,4
136,66,5
69,3,4
137,7,3
137,108,4
137,37,4
137,60,3
137,65,4
69,12,3
69,109,4
138,56,5
138,42,3
138,75,5
138,8,4
138,7,2
138,43,3
138,53,5
138,46,3
69,14,5
139,110,4
140,56,4
140,15,2
141,56,5
141,65,4
141,43,1
141,46,2
141,42,1
141,111,2
141,3,1
141,7,2
141,8,3
141,112,5
141,60,4
141,113,5
141,114,5
142,7,5
142,115,3
142,43,5
142,36,4
142,37,5
142,8,4
142,56,5
142,42,5
143,65,4
143,77,4
143,36,4
143,10,4
143,8,4
144,116,4
144,58,4
145,117,3
145,118,5
145,3,5
145,7,3
145,56,2
145,42,4
145,36,4
145,46,4
145,43,4
145,119,3
145,110,3
146,79,5
146,66,3
146,7,5
146,42,4
147,42,4
147,8,2
148,56,5
148,69,4
148,75,4
148,43,3
149,61,4
149,54,4
149,59,5
149,50,5
149,35,5
150,62,5
150,66,3
150,7,5
150,42,4
150,3,3
150,8,4
150,56,3
151,19,4
151,87,2
151,66,3
151,64,3
152,120,5
152,42,1
152,43,4
152,53,4
152,47,4
152,8,5
152,56,5
152,7,3
152,3,5
153,42,4
153,43,5
153,7,2
154,105,5
154,44,5
154,68,4
154,16,4
154,75,5
154,49,3
154,59,4
155,43,4
155,56,4
155,78,4
155,42,4
155,59,4
155,8,4
156,104,5
156,7,4
157,8,4
157,43,3
157,42,3
157,7,4
158,42,5
158,7,5
158,75,5
158,62,4
158,43,5
159,72,2
159,107,3
159,7,3
160,42,1
160,8,1
160,7,4
161,61,4
161,71,5
161,43,2
161,49,4
162,7,3
162,56,5
162,42,5
162,68,4
162,8,4
163,121,2
163,70,2
163,54,4
163,43,3
163,122,1
163,56,5
163,42,5
164,42,3
164,111,5
164,38,3
165,114,5
165,123,5
166,58,4
166,56,5
166,43,5
166,42,3
167,46,4
167,35,5
167,58,5
167,59,5
168,53,5
169,66,4
169,38,5
169,62,5
169,71,5
170,56,4
170,43,2
170,46,5
170,42,3
170,7,4
170,8,4
170,78,5
171,37,3
171,43,3
171,56,4
171,67,4
171,110,5
172,42,5
172,47,5
172,56,5
172,7,5
172,43,5
172,124,5
172,8,1
53,39,5
53,7,5
69,86,4
69,125,5
69,55,4
69,126,5
173,60,5
173,127,5
173,128,5
174,7,4
174,8,2
174,56,5
174,3,2
174,42,5
174,53,5
174,46,5
174,43,5
175,56,5
175,7,5
176,8,4
176,56,5
176,7,5
176,42,3
177,56,5
177,42,5
177,8,5
177,53,5
177,46,2
177,43,3
177,3,5
177,7,1
178,42,3
178,53,3
178,43,2
178,46,1
178,3,2
178,7,2
178,56,4
178,8,2
179,53,2
179,8,4
179,56,4
179,7,3
179,3,4
179,42,4
179,46,3
179,43,2
179,118,5
180,129,4
180,130,4
180,131,5
180,39,5
180,118,5
181,3,4
181,42,3
181,46,3
181,53,3
181,56,5
181,8,3
181,7,2
182,132,4
182,133,5
183,7,3
183,42,4
183,46,4
184,7,5
184,8,3
184,56,5
184,53,5
184,43,5
184,46,5
184,42,5
184,3,5
185,8,1
185,53,5
185,43,5
185,46,5
185,42,5
185,3,3
185,7,5
185,56,5
186,134,5
186,135,5
186,136,5
187,7,4
186,35,3
186,2,5
188,8,4
188,56,3
188,137,5
188,42,4
189,8,1
190,39,5
191,8,5
191,7,4
191,3,4
191,56,5
192,138,5
193,7,5
193,139,5
193,140,4
194,56,5
194,7,3
194,140,4
195,141,5
196,42,2
196,3,4
196,7,4
196,56,4
196,53,2
197,7,1
197,42,3
197,46,2
198,53,4
198,8,2
198,56,3
198,7,4
199,53,5
199,46,5
199,8,1
199,56,5
199,7,1
200,43,5
200,56,5
201,8,4
201,56,3
201,7,3
201,42,4
201,142,5
202,143,4
202,144,3
202,145,3
202,146,3
202,147,2
202,148,3
202,149,4
202,150,3
202,151,4
202,152,4
202,153,3
202,154,3
202,155,3
202,53,5
202,42,5
202,39,5
202,56,5
202,3,5
202,61,5
202,37,5
202,68,5
202,44,5
202,156,4
202,157,3
202,158,4
202,159,3
202,160,3
202,161,4
202,100,5
202,101,5
202,162,3
202,163,3
202,164,4
202,165,5
202,166,4
202,167,3
202,168,3
202,102,5
202,169,4
202,170,2
202,171,3
202,123,1
202,172,3
202,173,2
202,174,3
202,175,1
202,176,1
202,177,2
202,178,4
202,179,1
202,180,2
202,181,1
202,182,3
202,183,4
202,8,1
203,7,2
203,46,4
203,8,3
203,56,5
69,184,5
204,3,2
204,56,1
204,53,2
69,185,5
205,7,1
205,56,5
205,8,1
205,46,2
205,43,1
205,42,2
205,53,1
205,3,1
206,43,3
206,8,3
206,56,3
206,7,3
206,3,1
206,42,1
206,46,1
206,53,1
207,8,5
207,56,5
207,7,4
207,3,2
207,42,3
207,46,4
207,43,5
207,186,2
208,8,1
208,7,3
208,42,4
209,53,5
209,8,2
209,46,5
209,43,5
209,7,5
209,42,5
209,56,5
210,56,3
210,8,3
211,7,3
211,43,3
212,187,4
213,43,5
214,46,5
214,42,5
214,7,3
214,56,3
214,53,5
215,56,5
215,7,4
215,42,3
215,43,2
215,8,3
216,3,2
216,8,2
216,56,5
216,7,1
216,42,4
216,46,4
216,53,3
216,43,4
218,42,4
219,8,4
219,7,5
219,56,5
220,7,5
220,3,4
221,43,3
221,7,5
221,56,5
221,42,4
222,56,3
222,42,3
222,53,4
222,7,3
222,46,4
222,48,4
222,39,4
222,188,4
222,189,5
222,190,3
223,7,3
223,53,4
223,43,1
223,46,1
223,42,3
223,3,4
223,56,4
224,43,4
224,8,2
224,56,5
224,7,3
224,3,3
224,46,5
225,56,5
225,46,4
225,8,4
225,3,5
226,43,4
226,7,5
226,3,1
226,46,4
226,8,5
227,56,5
227,42,2
228,42,1
228,3,5
228,7,5
228,56,5
228,8,5
228,43,1
228,53,2
228,46,1
229,42,4
229,56,3
229,53,4
229,46,3
230,53,3
231,8,5
231,53,5
231,43,5
231,46,5
231,42,5
231,7,5
231,56,5
231,73,5
231,110,5
231,75,5
232,42,4
232,56,4
232,7,1
233,42,4
233,43,3
233,3,5
233,7,4
233,56,5
234,43,2
234,53,4
234,3,4
234,7,3
234,56,3
234,8,2
234,46,2
235,53,5
235,46,5
235,8,4
235,7,4
235,3,4
235,43,5
235,42,5
235,56,5
236,46,1
236,43,5
237,8,4
237,56,5
237,53,5
237,42,4
237,7,4
237,46,4
238,42,4
238,43,5
238,53,5
238,56,5
238,8,5
238,7,5
238,3,4
238,46,4
239,42,2
239,3,2
239,8,4
239,53,3
239,43,2
239,7,3
239,56,4
239,46,2
240,3,3
240,53,3
240,7,4
240,56,4
240,8,1
240,43,3
240,46,4
240,42,3
241,56,5
241,8,4
241,53,4
241,42,2
241,7,2
242,46,1
242,43,1
242,53,3
242,7,3
242,3,5
242,56,5
242,8,1
242,42,1
243,8,1
243,7,1
243,3,1
243,42,3
243,46,3
243,43,3
243,53,3
243,56,5
244,42,4
244,43,3
244,46,3
244,3,2
244,7,3
244,75,5
244,56,4
244,8,4
245,7,3
245,43,2
245,56,4
246,105,5
246,191,5
246,192,5
246,71,4
246,55,4
247,53,4
247,8,1
247,7,5
247,42,4
247,46,4
248,56,4
248,53,3
248,43,3
248,46,3
248,42,2
248,3,2
248,7,2
248,8,2
237,110,5
249,56,4
249,39,5
249,104,4
249,105,5
249,114,5
249,64,4
250,7,4
252,53,3
252,46,4
252,35,4
253,56,3
254,7,4
254,53,4
254,8,4
254,56,4
254,3,4
255,8,1
255,7,3
255,46,4
255,42,4
255,56,3
255,39,5
256,3,5
256,42,4
256,43,5
256,46,4
256,7,4
257,3,5
257,7,4
257,56,5
257,101,5
258,42,4
259,3,4
259,43,5
260,3,5
260,8,4
260,56,4
260,7,4
260,42,3
260,46,1
260,43,1
260,53,5
261,48,4
262,7,2
262,3,4
262,42,4
262,8,5
262,43,2
262,53,4
262,56,5
262,46,3
263,3,5
263,8,5
263,56,4
263,7,4
264,53,4
264,8,5
264,56,5
264,7,5
265,8,3
265,7,5
266,8,3
266,46,4
266,42,3
266,56,4
267,8,4
267,53,4
267,3,4
267,7,4
267,56,5
268,43,1
268,3,5
268,7,4
268,56,4
268,8,4
268,46,4
268,128,5
269,7,4
269,53,5
269,42,5
269,46,5
269,43,5
269,56,5
269,8,2
269,193,4
269,194,4
269,159,1
269,195,2
269,196,3
269,197,3
269,198,3
269,199,3
269,200,5
269,201,2
269,202,2
269,203,5
269,204,4
269,205,1
269,206,3
269,207,4
269,208,4
270,8,3
270,42,4
270,53,5
271,42,4
271,7,5
271,53,5
271,56,5
271,8,4
271,46,3
271,43,2
271,61,3
270,59,5
270,209,4
271,138,5
271,210,5
271,211,5
270,158,4
271,212,4
271,152,5
271,213,5
271,214,5
270,93,4
271,215,5
270,216,4
271,217,4
270,18,3
271,218,5
272,42,5
272,46,4
272,43,3
272,53,5
249,218,5
273,42,5
273,43,3
273,7,3
273,8,1
268,105,5
274,56,3
275,42,3
275,53,3
275,43,1
275,46,3
275,8,1
275,1,1
275,7,4
275,3,2
276,8,4
276,42,4
276,46,3
276,43,2
276,53,4
276,1,2
276,7,3
69,219,5
277,53,4
277,46,3
277,56,5
277,42,5
278,7,3
278,56,3
278,8,1
278,53,4
278,43,1
278,46,1
278,42,3
278,220,4
278,209,4
69,59,4
69,221,4
279,7,3
279,56,5
279,8,1
279,53,3
279,43,3
279,46,5
279,42,5
279,3,1
280,7,4
280,53,4
280,43,3
280,46,4
280,42,4
280,8,1
281,46,5
281,53,4
281,8,4
281,56,5
281,7,5
281,3,5
281,42,3
282,43,1
282,53,1
282,8,5
282,56,2
282,7,2
282,3,4
282,42,3
282,46,2
283,7,4
283,56,4
283,42,4
283,8,3
283,43,4
283,46,4
283,222,5
283,223,1
283,88,1
283,224,2
283,225,2
283,226,2
283,227,2
283,228,2
283,229,1
283,230,1
283,62,5
283,231,1
283,232,1
283,233,2
283,234,2
284,43,1
284,8,5
284,56,2
284,7,1
284,3,4
284,42,3
284,46,2
284,53,3
285,7,3
285,42,5
285,53,3
285,8,4
285,56,4
286,42,5
286,46,4
286,53,4
286,56,4
286,7,3
287,42,4
287,3,4
287,7,4
287,56,3
287,8,5
287,46,3
287,43,4
287,53,5
288,7,3
288,42,3
288,46,4
288,56,4
288,8,3
288,53,3
286,235,5
289,53,4
289,43,4
289,56,5
289,8,4
289,46,1
289,42,4
289,3,5
289,7,3
290,53,4
290,46,4
290,42,4
290,3,1
290,56,4
290,8,1
290,7,3
291,7,4
291,3,4
291,42,3
291,53,5
291,8,4
291,56,3
291,8,4
291,7,4
291,53,5
291,3,4
291,42,3
291,56,3
292,8,5
292,46,2
292,42,1
292,3,3
292,7,2
292,56,1
292,53,2
292,43,5
293,46,4
294,7,3
294,56,5
294,8,3
294,3,5
294,43,2
294,42,4
294,46,3
294,53,3
294,39,5
294,203,4
294,92,3
294,236,5
294,237,5
294,9,4
294,130,5
294,36,4
294,67,4
294,58,4
294,64,4
294,93,4
294,73,5
294,44,3
294,213,5
295,7,5
295,8,3
295,53,2
295,3,4
296,42,4
296,7,4
297,46,4
297,42,4
297,3,3
297,7,5
297,56,2
297,8,3
297,53,5
298,42,2
298,7,3
298,8,4
298,56,2
298,46,2
298,53,3
299,42,5
299,8,2
299,56,3
299,7,2
299,3,1
299,53,4
299,46,5
299,43,2
300,8,2
300,42,5
301,46,1
301,43,2
301,42,5
301,7,4
301,8,1
296,68,4
296,43,2
296,238,1
296,46,3
296,53,4
296,8,2
296,56,5
296,75,3
296,3,3
302,43,4
302,7,2
302,8,1
302,56,4
302,42,3
303,7,4
303,53,5
303,56,1
304,43,2
304,8,5
304,56,4
304,3,3
304,42,4
304,53,4
304,46,5
267,239,4
306,42,1
306,7,1
306,56,1
306,3,3
307,43,3
307,7,5
307,8,4
307,56,4
307,240,5
308,56,5
308,3,4
308,42,3
308,46,3
308,43,4
308,53,5
308,8,5
308,7,5
308,241,5
308,242,3
308,243,4
308,244,4
308,11,4
308,55,4
308,130,5
308,90,5
308,105,5
309,42,5
309,8,5
309,56,4
309,7,4
309,3,2
309,46,3
309,43,4
309,53,5
310,8,5
310,7,4
310,53,1
311,53,4
311,3,5
311,8,3
311,46,5
311,7,3
311,1,2
312,7,5
312,3,4
312,8,5
311,203,5
311,245,1
311,246,5
312,218,4
312,39,5
312,105,5
312,79,4
313,7,4
314,56,5
313,247,3
314,248,5
315,3,5
315,53,3
315,8,3
315,7,5
315,56,3
315,152,5
315,249,4
316,3,5
316,56,3
317,7,5
317,42,5
317,3,5
317,1,5
317,8,5
318,46,1
318,53,1
318,43,1
318,42,1
318,3,3
318,7,1
318,56,4
318,8,1
318,21,5
319,56,4
319,3,5
319,7,4
69,218,5
322,43,3
322,42,2
322,3,3
322,7,3
322,8,1
322,56,2
322,53,2
322,46,3
322,59,4
322,75,2
322,66,2
322,35,2
322,55,1
322,1,2
322,37,3
322,58,1
69,66,4
323,235,5
324,42,4
324,7,4
324,53,4
324,46,5
324,43,3
324,56,4
